phen,grex,sym,ens,beta,pval,FDR,BON
caudate,nucleus-accumbens,PRIM1,ENSG00000198056,-45.85438512934217,0.0001773594905306,0.0190899838732398,1.0
caudate,nucleus-accumbens,RPUSD2,ENSG00000166133,48.82182816671794,0.0001836751102731,0.0195594452535503,1.0
caudate,nucleus-accumbens,IK,ENSG00000113141,-60.05279825110982,0.0001858560287056,0.0195833562878216,1.0
caudate,nucleus-accumbens,NMT1,ENSG00000136448,-21.278869150899368,0.0001967598452812,0.0205163130340084,1.0
caudate,nucleus-accumbens,EVI2A,ENSG00000126860,73.12393253018219,0.0002004028764555,0.0206731680530783,1.0
caudate,nucleus-accumbens,ACOT2,ENSG00000119673,25.10866751177357,0.0002023946522679,0.0206731680530783,1.0
caudate,nucleus-accumbens,SP4,ENSG00000105866,157.386694175807,0.0002156038069253,0.0217999404780025,1.0
caudate,nucleus-accumbens,ABHD12,ENSG00000100997,-24.122447223167825,0.0002180536892626,0.0218271742951862,1.0
caudate,nucleus-accumbens,AL078587.1,ENSG00000231081,42.04449127588212,0.0002240737940689,0.0222077096894028,1.0
caudate,nucleus-accumbens,ACOT4,ENSG00000177465,-21.72269984565737,0.0002264464366687,0.0222228316769969,1.0
caudate,nucleus-accumbens,SAP25,ENSG00000205307,-18.10486852736233,0.0002313432784364,0.0223317487563925,1.0
caudate,nucleus-accumbens,AL355312.2,ENSG00000231760,16.048093241057256,0.0002324244619699,0.0223317487563925,1.0
caudate,nucleus-accumbens,ZFAND2A,ENSG00000178381,48.00899578830298,0.0002345760983624,0.0223317487563925,1.0
caudate,nucleus-accumbens,TMEM199,ENSG00000244045,26.60203175941235,0.000236480056761,0.0223317487563925,1.0
caudate,nucleus-accumbens,TLR2,ENSG00000137462,-66.86482048248915,0.0002514502448027,0.0235235229016357,1.0
caudate,nucleus-accumbens,TRIT1,ENSG00000043514,15.144768330366114,0.0002685243495795,0.0248882290675073,1.0
caudate,nucleus-accumbens,C20orf27,ENSG00000101220,-42.46863554917034,0.0002803862275822,0.0257492306247506,1.0
caudate,nucleus-accumbens,NPEPPS,ENSG00000141279,33.29866960201845,0.000283136678105,0.025765437707555,1.0
caudate,nucleus-accumbens,MKNK2,ENSG00000099875,-67.90779635279125,0.0003034298849985,0.0266125647934385,1.0
caudate,nucleus-accumbens,BRICD5,ENSG00000182685,24.797229965157623,0.0003051621633498,0.0266125647934385,1.0
caudate,nucleus-accumbens,ANKIB1,ENSG00000001629,30.137097470700063,0.0003087621392597,0.0266125647934385,1.0
caudate,nucleus-accumbens,FNIP1,ENSG00000217128,117.34211270260852,0.0003091810129316,0.0266125647934385,1.0
caudate,nucleus-accumbens,TRIOBP,ENSG00000100106,-21.631948282988297,0.0003098085099581,0.0266125647934385,1.0
caudate,nucleus-accumbens,RPA3,ENSG00000106399,31.744909660390203,0.000310239962563,0.0266125647934385,1.0
caudate,nucleus-accumbens,COPA,ENSG00000122218,-22.32241899385184,0.0003110559521311,0.0266125647934385,1.0
caudate,nucleus-accumbens,HEATR3,ENSG00000155393,11.652216224113056,0.0003524687598931,0.029900104123135,1.0
caudate,nucleus-accumbens,NAGS,ENSG00000161653,24.240387354961587,0.000356815581686,0.0300144871653517,1.0
caudate,nucleus-accumbens,LRRC37A2,ENSG00000238083,-9.989890896219078,0.0003658915272717,0.0305214515665809,1.0
caudate,nucleus-accumbens,GPRC5B,ENSG00000167191,-40.50518276584732,0.0004001919546554,0.0331067889760376,1.0
caudate,nucleus-accumbens,DYDC2,ENSG00000133665,14.813341297362864,0.0004231411470188,0.0347183842758867,1.0
caudate,nucleus-accumbens,VAT1,ENSG00000108828,71.66780616819342,0.0004270011466591,0.0347502559191674,1.0
caudate,nucleus-accumbens,GRN,ENSG00000030582,-23.15741685114281,0.0004471233143071,0.0360943901307586,1.0
caudate,nucleus-accumbens,CALHM2,ENSG00000138172,72.25926854929862,0.0004533913550387,0.036307579711499,1.0
caudate,nucleus-accumbens,GALK2,ENSG00000156958,-54.224495819571366,0.0004616525646981,0.0366757315287935,1.0
caudate,nucleus-accumbens,EFEMP1,ENSG00000115380,23.26613531218336,0.0004796621019225,0.0376304904400503,1.0
caudate,nucleus-accumbens,AC005393.1,ENSG00000276445,-71.11157341092589,0.0004811890885441,0.0376304904400503,1.0
caudate,nucleus-accumbens,RELN,ENSG00000189056,-97.19857142434374,0.0005085247190504,0.0394599413774767,1.0
caudate,nucleus-accumbens,AL138762.1,ENSG00000272572,-22.23362313061579,0.0005213221067732,0.0401418022215364,1.0
caudate,nucleus-accumbens,ABHD15,ENSG00000168792,35.36512189919589,0.0005426078779241,0.0414618691451926,1.0
caudate,nucleus-accumbens,ZKSCAN8,ENSG00000198315,23.95600405819826,0.0005575475211774,0.0422806870226195,1.0
caudate,nucleus-accumbens,NPIPA2,ENSG00000254852,58.6772864824024,0.0005686589754523,0.0427990702577257,1.0
caudate,nucleus-accumbens,LINC01251,ENSG00000233776,-45.59135169714721,0.0005839776910114,0.0436240051270456,1.0
caudate,nucleus-accumbens,ATN1,ENSG00000111676,-31.68799249667674,0.0005993513764558,0.0444407946542411,1.0
caudate,nucleus-accumbens,RPL23A,ENSG00000198242,125.97276125704806,0.0006365594959121,0.046852651132942,1.0
caudate,nucleus-accumbens,DMTN,ENSG00000158856,19.38677052240611,0.0006456576390443,0.0471744480204354,1.0
caudate,nucleus-accumbens,AC139100.2,ENSG00000278000,27.60424918198729,0.0006568794962259,0.0471744480204354,1.0
caudate,nucleus-accumbens,DDX11,ENSG00000013573,8.697594546957628,0.000657680298999,0.0471744480204354,1.0
caudate,nucleus-accumbens,GATAD1,ENSG00000157259,17.091158836627912,0.0006597824897963,0.0471744480204354,1.0
caudate,nucleus-accumbens,TXNL4B,ENSG00000140830,-33.61186338570092,0.0006768622228605,0.0480524173817986,1.0
caudate,nucleus-accumbens,LMF1,ENSG00000103227,-16.26607810581843,0.0006850723746387,0.0482927779586858,1.0
putamen,nucleus-accumbens,TMEM161B-AS1,ENSG00000247828,34.12149243656781,1.7227140644217005e-15,1.7244367784861223e-11,1.7244367784861223e-11
putamen,nucleus-accumbens,MYLK2,ENSG00000101306,77.06864518904409,4.663525411704489e-15,2.334094468558097e-11,4.668188937116194e-11
putamen,nucleus-accumbens,RUNX2,ENSG00000124813,-148.7187223602208,6.890431310452286e-14,2.2991072472542462e-10,6.897321741762737e-10
putamen,nucleus-accumbens,COX4I2,ENSG00000131055,-95.51123252001646,1.958628891760857e-13,4.901468801631544e-10,1.960587520652618e-09
putamen,nucleus-accumbens,NFATC2IP,ENSG00000176953,-122.31780570760924,3.721714496250127e-11,7.450872421492754e-08,3.725436210746377e-07
putamen,nucleus-accumbens,C20orf194,ENSG00000088854,49.14580626902296,8.923791763785425e-09,1.2180011891009557e-05,8.93271555554921e-05
putamen,nucleus-accumbens,NPIPB6,ENSG00000198156,-180.82672152819688,8.953240032303535e-09,1.2180011891009557e-05,8.962193272335839e-05
putamen,nucleus-accumbens,KTN1-AS1,ENSG00000186615,152.64501121038205,1.0924691418816396e-08,1.2180011891009557e-05,0.0001093561611023
putamen,nucleus-accumbens,DUSP15,ENSG00000149599,-84.88127309859324,1.0951059642266333e-08,1.2180011891009557e-05,0.000109620107019
putamen,nucleus-accumbens,AGRN,ENSG00000188157,141.84458152984516,1.268880063464925e-08,1.27014894352839e-05,0.0001270148943528
putamen,nucleus-accumbens,PLCD4,ENSG00000115556,-155.58665224639407,1.6557407634953408e-08,1.50672409478076e-05,0.0001657396504258
putamen,nucleus-accumbens,ZNF184,ENSG00000096654,148.41335756659703,2.288222009518241e-08,1.908758526273133e-05,0.0002290510231527
putamen,nucleus-accumbens,PERM1,ENSG00000187642,99.558108681578,2.7329751045252183e-08,1.976671324224608e-05,0.0002735708079629
putamen,nucleus-accumbens,AL645608.7,ENSG00000272512,26.19217795321893,2.7645752786358156e-08,1.976671324224608e-05,0.0002767339853914
putamen,nucleus-accumbens,SUOX,ENSG00000139531,-37.24771346103496,3.008915721485535e-08,2.007949758138014e-05,0.0003011924637207
putamen,nucleus-accumbens,EVI2A,ENSG00000126860,124.59096702295602,3.231337520591499e-08,2.0216055363200567e-05,0.0003234568858112
putamen,nucleus-accumbens,RPS26,ENSG00000197728,15.434447712152965,5.080042544937205e-08,2.975657804801033e-05,0.0005085122587482
putamen,nucleus-accumbens,RECQL4,ENSG00000160957,82.63444495130511,5.350833215426433e-08,2.975657804801033e-05,0.0005356184048641
putamen,nucleus-accumbens,NPIPB7,ENSG00000233232,131.36669895175234,6.381725712740127e-08,3.355458730923612e-05,0.0006388107438452
putamen,nucleus-accumbens,EIF3C,ENSG00000184110,-46.58952871922134,6.704213248598625e-08,3.355458730923612e-05,0.0006710917461847
putamen,nucleus-accumbens,AC015726.1,ENSG00000270091,64.05647971497044,7.293805163224004e-08,3.4767137944701087e-05,0.0007301098968387
putamen,nucleus-accumbens,TUFM,ENSG00000178952,-34.54296468268684,1.0227861308706336e-07,4.653676895461383e-05,0.0010238089170015
putamen,nucleus-accumbens,ABHD12,ENSG00000100997,-39.19985199482068,1.5856122835495553e-07,6.900860416665673e-05,0.0015871978958331
putamen,nucleus-accumbens,WDR55,ENSG00000120314,-62.97766038599773,1.7147160549973865e-07,7.151794879384933e-05,0.0017164307710523
putamen,nucleus-accumbens,KBTBD2,ENSG00000170852,53.38063411048433,1.88013296697032e-07,7.528052399749161e-05,0.0018820130999372
putamen,nucleus-accumbens,CLN3,ENSG00000188603,166.89085038656742,2.035983225097037e-07,7.838535416623592e-05,0.0020380192083221
putamen,nucleus-accumbens,ENTPD6,ENSG00000197586,171.37396407447795,2.406865652873937e-07,8.923231550099301e-05,0.0024092725185268
putamen,nucleus-accumbens,ACTR1B,ENSG00000115073,-53.95800052579421,3.902174284506403e-07,0.0001395027306711,0.0039060764587909
putamen,nucleus-accumbens,AL121658.1,ENSG00000272716,92.77846167994971,4.619783164645894e-07,0.0001594621706141,0.0046244029478105
putamen,nucleus-accumbens,ZNF142,ENSG00000115568,47.34906365322837,5.440417513857196e-07,0.0001815285977123,0.005445857931371
putamen,nucleus-accumbens,ANKRD42,ENSG00000137494,-39.55260209132995,6.864286047360188e-07,0.000221650010755,0.0068711503334075
putamen,nucleus-accumbens,AC145285.2,ENSG00000251417,32.06402157101627,7.603388685247867e-07,0.0002366595487012,0.0076109920739331
putamen,nucleus-accumbens,AC068025.1,ENSG00000264808,101.61992202303942,7.801963143998341e-07,0.0002366595487012,0.0078097651071423
putamen,nucleus-accumbens,NPIPB9,ENSG00000196993,37.68492474940443,8.795891311247596e-07,0.0002589613883105,0.0088046872025588
putamen,nucleus-accumbens,AL050343.2,ENSG00000266993,102.20423098616835,1.110949466745814e-06,0.0003177315474893,0.0111206041621255
putamen,nucleus-accumbens,ANKRD36,ENSG00000135976,-89.33884532235032,1.294818257373494e-06,0.0003600314098974,0.0129611307563086
putamen,nucleus-accumbens,HIST1H2AC,ENSG00000180573,-153.9118431150417,1.7323318630845908e-06,0.0004682368208191,0.0173406419494767
putamen,nucleus-accumbens,HM13-IT1,ENSG00000235313,232.6029992668756,1.7775223967162384e-06,0.0004682368208191,0.0177929991911295
putamen,nucleus-accumbens,AL121772.1,ENSG00000274414,41.18655369513774,1.8372205297262213e-06,0.0004715532692963,0.0183905775025594
putamen,nucleus-accumbens,SFI1,ENSG00000198089,-26.60190705450911,1.9000847373759264e-06,0.0004754962055283,0.019019848221133
putamen,nucleus-accumbens,PCDHA8,ENSG00000204962,-76.46827789987387,2.47910464565542e-06,0.0005992894738572,0.0248158375030107
putamen,nucleus-accumbens,KTN1,ENSG00000126777,103.80124580491275,2.514501288911681e-06,0.0005992894738572,0.0251701579020059
putamen,nucleus-accumbens,SP1,ENSG00000185591,35.67899077648091,2.9479328440034422e-06,0.0006789187380126,0.0295088077684744
putamen,nucleus-accumbens,AL078587.1,ENSG00000231081,61.00572627471384,2.984258189066586e-06,0.0006789187380126,0.0298724244725565
putamen,nucleus-accumbens,CDC42SE2,ENSG00000158985,40.14910962848296,3.1052532819529137e-06,0.0006899985943226,0.0310835853523486
putamen,nucleus-accumbens,AL645933.2,ENSG00000272221,-18.99419010267069,3.170822711172959e-06,0.0006899985943226,0.0317399353388413
putamen,nucleus-accumbens,EGFR,ENSG00000146648,-101.79288583429047,3.345169242317378e-06,0.0007124498747999,0.0334851441155969
putamen,nucleus-accumbens,ZNF391,ENSG00000124613,-21.60740574737819,3.49085809287925e-06,0.0007279893647858,0.0349434895097212
putamen,nucleus-accumbens,MICA,ENSG00000204520,-18.624802289847054,4.191405498392522e-06,0.0008562442661001,0.0419559690389091
putamen,nucleus-accumbens,SULT1A2,ENSG00000197165,-16.925177351216654,4.737287940830156e-06,0.0009484050457541,0.0474202522877098
putamen,nucleus-accumbens,CYHR1,ENSG00000187954,-50.31302144654876,5.216973506619987e-06,0.0010239589176718,0.052221904801266
putamen,nucleus-accumbens,G6PC3,ENSG00000141349,-41.13607222901824,7.570175057858002e-06,0.0014572586986376,0.0757774523291586
putamen,nucleus-accumbens,AC069307.1,ENSG00000269949,29.13410075976537,8.275589405144408e-06,0.0015534760305931,0.0828386499454955
putamen,nucleus-accumbens,FAM182B,ENSG00000175170,-18.081115613710992,8.380390175027964e-06,0.0015534760305931,0.0838877056520299
putamen,nucleus-accumbens,MTMR11,ENSG00000014914,-61.24332743547316,1.0067777424584397e-05,0.0018323354912743,0.1007784520200898
putamen,nucleus-accumbens,NF1,ENSG00000196712,-44.32776310678541,1.0549901638151732e-05,0.0018623059955449,0.1056045153978988
putamen,nucleus-accumbens,COMMD7,ENSG00000149600,-59.01893061308768,1.0604539634971124e-05,0.0018623059955449,0.1061514417460609
putamen,nucleus-accumbens,SULT1A1,ENSG00000196502,24.362731338617344,1.1392410181784592e-05,0.0019624525196087,0.1140380259196637
putamen,nucleus-accumbens,FBXL2,ENSG00000153558,148.5061026460996,1.1566902962728808e-05,0.0019624525196087,0.1157846986569153
putamen,nucleus-accumbens,PCDHA10,ENSG00000250120,-42.63465901110442,1.249523316289196e-05,0.0020846213993424,0.1250772839605485
putamen,nucleus-accumbens,TNFRSF14,ENSG00000157873,75.34582259966972,1.2864577646631263e-05,0.0021110561023406,0.1287744222427789
putamen,nucleus-accumbens,LY6G5B,ENSG00000240053,-36.22352554626071,1.3761920109020112e-05,0.0021731334374701,0.1377568202912913
putamen,nucleus-accumbens,PPP4R1,ENSG00000154845,50.83676500562495,1.3854629203549783e-05,0.0021731334374701,0.1386848383275333
putamen,nucleus-accumbens,PARPBP,ENSG00000185480,-51.23617737453777,1.3894159839969082e-05,0.0021731334374701,0.1390805399980905
putamen,nucleus-accumbens,NTAN1,ENSG00000157045,-165.07734783982838,1.4491606918688587e-05,0.0022201113585096,0.1450609852560727
putamen,nucleus-accumbens,TRABD,ENSG00000170638,-180.62355228511367,1.463809686929414e-05,0.0022201113585096,0.1465273496616343
putamen,nucleus-accumbens,FAM117B,ENSG00000138439,90.01562421579322,1.5655198165328803e-05,0.0023389333378349,0.1567085336349413
putamen,nucleus-accumbens,AL035252.3,ENSG00000277938,-67.10498520555804,1.87269168140532e-05,0.0027567123133628,0.1874564373086725
putamen,nucleus-accumbens,LINC01833,ENSG00000259439,67.87981882558891,2.0630146945401567e-05,0.0029756822495842,0.2065077709234697
putamen,nucleus-accumbens,DSTYK,ENSG00000133059,34.35408233010028,2.080896678030945e-05,0.0029756822495842,0.2082977574708975
putamen,nucleus-accumbens,DNMT3B,ENSG00000088305,-88.20646686300358,2.230824347599341e-05,0.0031451481295027,0.223305517194694
putamen,nucleus-accumbens,VCL,ENSG00000035403,111.94782265353275,2.580491184674234e-05,0.003587599549804,0.2583071675858908
putamen,nucleus-accumbens,FNIP1,ENSG00000217128,156.57574141783024,2.66944083234792e-05,0.0036561317288945,0.2672110273180268
putamen,nucleus-accumbens,NOA1,ENSG00000084092,-66.21774200504832,2.7028346447372007e-05,0.0036561317288945,0.2705537479381938
putamen,nucleus-accumbens,NPIPA5,ENSG00000183793,17.774891312153734,2.8296494585200192e-05,0.003776638810638,0.2832479107978539
putamen,nucleus-accumbens,CORO1C,ENSG00000110880,-128.77386518174467,2.8863370175096784e-05,0.0038016096770094,0.2889223354527188
putamen,nucleus-accumbens,AC084125.2,ENSG00000255182,-60.568699558425806,3.115507837793565e-05,0.0040218685381603,0.3118623345631358
putamen,nucleus-accumbens,LIMK2,ENSG00000182541,-70.83681568712693,3.1339235362288774e-05,0.0040218685381603,0.3137057459765106
putamen,nucleus-accumbens,TMEM41B,ENSG00000166471,63.47964618533239,3.209344357829116e-05,0.0040371456639266,0.3212553702186945
putamen,nucleus-accumbens,LAT,ENSG00000213658,-45.43880045406646,3.226490041100181e-05,0.0040371456639266,0.3229716531141281
putamen,nucleus-accumbens,NPIPA1,ENSG00000183426,-19.19887957111804,3.473151910883338e-05,0.0042921297071533,0.3476625062794221
putamen,nucleus-accumbens,RNF185,ENSG00000138942,51.06471360448172,3.599487529737694e-05,0.0043940085576432,0.3603087017267432
putamen,nucleus-accumbens,NUP43,ENSG00000120253,103.55400217483148,4.146472363079426e-05,0.0050007455848704,0.4150618835442505
putamen,nucleus-accumbens,HTR2B,ENSG00000135914,53.46914146936143,4.262722862079237e-05,0.0050797447439777,0.4266985584941316
putamen,nucleus-accumbens,SF3B1,ENSG00000115524,56.01750874091477,4.622541245081612e-05,0.0054437221015608,0.4627163786326693
putamen,nucleus-accumbens,AC133550.3,ENSG00000261766,108.10263854309426,5.805390333769684e-05,0.0067572043303528,0.5811195724103454
putamen,nucleus-accumbens,ZMAT2,ENSG00000146007,-32.14253809265494,5.881054066617783e-05,0.0067665920927406,0.5886935120684401
putamen,nucleus-accumbens,LAYN,ENSG00000204381,46.52928990155239,6.188570173086037e-05,0.0070394985718853,0.6194758743259123
putamen,nucleus-accumbens,MEPCE,ENSG00000146834,108.832732350374,6.310224702652472e-05,0.0070972302554551,0.6316534927355124
putamen,nucleus-accumbens,NAP1L5,ENSG00000177432,44.93484749532095,6.634221545934376e-05,0.0073787286305336,0.664085576748031
putamen,nucleus-accumbens,NEK10,ENSG00000163491,-55.104176614679695,6.8212257531646e-05,0.007503348328481,0.6828046978917764
putamen,nucleus-accumbens,TONSL,ENSG00000160949,50.63838507572002,7.592907407546283e-05,0.0082614133858193,0.760050031495383
putamen,nucleus-accumbens,PDCD10,ENSG00000114209,-131.83615898702058,7.694492605360025e-05,0.0082819216107154,0.7702187097965385
putamen,nucleus-accumbens,TMCO6,ENSG00000113119,-38.00312928919552,8.024217574494366e-05,0.008544938076669,0.803224179206886
putamen,nucleus-accumbens,HAUS8,ENSG00000131351,-64.9935221648537,8.307608595691935e-05,0.0087535960045132,0.8315916204287627
putamen,nucleus-accumbens,C7orf61,ENSG00000185955,-53.6490468962458,9.333968563532748e-05,0.0097326068042669,0.934330253209628
putamen,nucleus-accumbens,KIAA1614,ENSG00000135835,-29.959078152395133,9.659196540994266e-05,0.0098635342995364,0.966885573753526
putamen,nucleus-accumbens,THSD1,ENSG00000136114,117.7990738440388,9.682800720497476e-05,0.0098635342995364,0.9692483521217974
putamen,nucleus-accumbens,SOX15,ENSG00000129194,41.83097238971168,9.755143812728342e-05,0.0098635342995364,0.976489895654107
putamen,nucleus-accumbens,TSC22D4,ENSG00000166925,-62.77114889514874,0.0001037813606832,0.0100239984994408,1.0
putamen,nucleus-accumbens,IK,ENSG00000113141,-71.48195472672263,0.0001037860165262,0.0100239984994408,1.0
putamen,nucleus-accumbens,EXOC3-AS1,ENSG00000221990,25.819136190680688,0.000104782146562,0.0100239984994408,1.0
putamen,nucleus-accumbens,HARS,ENSG00000170445,40.46158573608993,0.0001054655105385,0.0100239984994408,1.0
